SURVEY NAME,FILE TYPE,FILE NAME,FILE FORMAT
"Madagascar DHS-VI, MIS, 2011",Individual Recode,MDIR61FL.ZIP,Flat ASCII data (.dat)
"Madagascar DHS-VI, MIS, 2011",Individual Recode,MDIR61SD.ZIP,SAS dataset (.sas7bdat)
"Madagascar DHS-VI, MIS, 2011",Individual Recode,MDIR61SV.ZIP,SPSS dataset (.sav)
"Madagascar DHS-VI, MIS, 2013",Children's Recode,MDKR6HDT.ZIP,Stata dataset (.dta)
"Madagascar DHS-VI, MIS, 2013",Children's Recode,MDKR6HFL.ZIP,Flat ASCII data (.dat)
"Madagascar DHS-VI, MIS, 2013",Children's Recode,MDKR6HSD.ZIP,SAS dataset (.sas7bdat)
"Madagascar DHS-VI, MIS, 2013",Children's Recode,MDKR6HSV.ZIP,SPSS dataset (.sav)
"Madagascar DHS-VI, MIS, 2013",Household Member Recode,MDPR6HDT.ZIP,Stata dataset (.dta)
"Madagascar DHS-VI, MIS, 2013",Household Member Recode,MDPR6HFL.ZIP,Flat ASCII data (.dat)
"Madagascar DHS-VI, MIS, 2013",Household Member Recode,MDPR6HSD.ZIP,SAS dataset (.sas7bdat)
"Madagascar DHS-VI, MIS, 2013",Household Member Recode,MDPR6HSV.ZIP,SPSS dataset (.sav)
"Madagascar DHS-VI, MIS, 2013",Household Recode,MDHR6HDT.ZIP,Stata dataset (.dta)
"Madagascar DHS-VI, MIS, 2013",Household Recode,MDHR6HFL.ZIP,Flat ASCII data (.dat)
"Madagascar DHS-VI, MIS, 2013",Household Recode,MDHR6HSD.ZIP,SAS dataset (.sas7bdat)
"Madagascar DHS-VI, MIS, 2013",Household Recode,MDHR6HSV.ZIP,SPSS dataset (.sav)
"Madagascar DHS-VI, MIS, 2013",Individual Recode,MDIR6H.ZIP,Hierarchical
"Madagascar DHS-VI, MIS, 2013",Individual Recode,MDIR6HDT.ZIP,Stata dataset (.dta)
"Madagascar DHS-VI, MIS, 2013",Individual Recode,MDIR6HFL.ZIP,Flat ASCII data (.dat)
"Madagascar DHS-VI, MIS, 2013",Individual Recode,MDIR6HSD.ZIP,SAS dataset (.sas7bdat)
"Madagascar DHS-VI, MIS, 2013",Individual Recode,MDIR6HSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Births Recode,MWBR22DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Births Recode,MWBR22FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Births Recode,MWBR22SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Births Recode,MWBR22SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Children's Recode,MWKR21DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Children's Recode,MWKR21FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Children's Recode,MWKR21SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Children's Recode,MWKR21SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Couples' Recode,MWCR21DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Couples' Recode,MWCR21FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Couples' Recode,MWCR21SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Couples' Recode,MWCR21SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Height and Weight Scores - WHO Child Growth Standards,MWHW22.ZIP,Hierarchical
"Malawi DHS-II, Standard DHS, 1992",Height and Weight Scores - WHO Child Growth Standards,MWHW22DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Height and Weight Scores - WHO Child Growth Standards,MWHW22FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Height and Weight Scores - WHO Child Growth Standards,MWHW22SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Height and Weight Scores - WHO Child Growth Standards,MWHW22SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Household Member Recode,MWPR22DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Household Member Recode,MWPR22FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Household Member Recode,MWPR22SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Household Member Recode,MWPR22SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Household Recode,MWHR22DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Household Recode,MWHR22FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Household Recode,MWHR22SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Household Recode,MWHR22SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Individual Recode,MWIR22.ZIP,Hierarchical
"Malawi DHS-II, Standard DHS, 1992",Individual Recode,MWIR22DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Individual Recode,MWIR22FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Individual Recode,MWIR22SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Individual Recode,MWIR22SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Men's Recode,MWMR21.ZIP,Hierarchical
"Malawi DHS-II, Standard DHS, 1992",Men's Recode,MWMR21DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Men's Recode,MWMR21FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Men's Recode,MWMR21SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Men's Recode,MWMR21SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Service Availability Raw,MWSQ26.ZIP,Hierarchical
"Malawi DHS-II, Standard DHS, 1992",Service Availability Raw,MWSQ26DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Service Availability Raw,MWSQ26FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Service Availability Raw,MWSQ26SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Service Availability Raw,MWSQ26SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-II, Standard DHS, 1992",Wealth Index,MWWI22.ZIP,Hierarchical
"Malawi DHS-II, Standard DHS, 1992",Wealth Index,MWWI22DT.ZIP,Stata dataset (.dta)
"Malawi DHS-II, Standard DHS, 1992",Wealth Index,MWWI22FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-II, Standard DHS, 1992",Wealth Index,MWWI22SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-II, Standard DHS, 1992",Wealth Index,MWWI22SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-III, KAP, 1996",Children's Raw,MWCH34DT.ZIP,Stata dataset (.dta)
"Malawi DHS-III, KAP, 1996",Children's Raw,MWCH34FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-III, KAP, 1996",Children's Raw,MWCH34SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-III, KAP, 1996",Children's Raw,MWCH34SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-III, KAP, 1996",Couples' Raw,MWCP31.ZIP,Hierarchical
"Malawi DHS-III, KAP, 1996",Couples' Raw,MWCP31DT.ZIP,Stata dataset (.dta)
"Malawi DHS-III, KAP, 1996",Couples' Raw,MWCP31FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-III, KAP, 1996",Couples' Raw,MWCP31SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-III, KAP, 1996",Couples' Raw,MWCP31SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-III, KAP, 1996",Household Raw,MWHH34DT.ZIP,Stata dataset (.dta)
"Malawi DHS-III, KAP, 1996",Household Raw,MWHH34FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-III, KAP, 1996",Household Raw,MWHH34SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-III, KAP, 1996",Household Raw,MWHH34SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-III, KAP, 1996",Individual Raw,MWIQ34.ZIP,Hierarchical
"Malawi DHS-III, KAP, 1996",Individual Raw,MWIQ34DT.ZIP,Stata dataset (.dta)
"Malawi DHS-III, KAP, 1996",Individual Raw,MWIQ34FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-III, KAP, 1996",Individual Raw,MWIQ34SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-III, KAP, 1996",Individual Raw,MWIQ34SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-III, KAP, 1996",Men's Raw,MWML34.ZIP,Hierarchical
"Malawi DHS-III, KAP, 1996",Men's Raw,MWML34DT.ZIP,Stata dataset (.dta)
"Malawi DHS-III, KAP, 1996",Men's Raw,MWML34FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-III, KAP, 1996",Men's Raw,MWML34SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-III, KAP, 1996",Men's Raw,MWML34SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Births Recode,MWBR41DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Births Recode,MWBR41FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Births Recode,MWBR41SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Births Recode,MWBR41SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Children's Recode,MWKR41DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Children's Recode,MWKR41FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Children's Recode,MWKR41SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Children's Recode,MWKR41SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Couples' Recode,MWCR41DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Couples' Recode,MWCR41FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Couples' Recode,MWCR41SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Couples' Recode,MWCR41SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Height and Weight Scores - WHO Child Growth Standards,MWHW41.ZIP,Hierarchical
"Malawi DHS-IV, Standard DHS, 2000",Height and Weight Scores - WHO Child Growth Standards,MWHW41DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Height and Weight Scores - WHO Child Growth Standards,MWHW41FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Height and Weight Scores - WHO Child Growth Standards,MWHW41SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Height and Weight Scores - WHO Child Growth Standards,MWHW41SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Household Member Recode,MWPR41DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Household Member Recode,MWPR41FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Household Member Recode,MWPR41SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Household Member Recode,MWPR41SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Household Recode,MWHR41DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Household Recode,MWHR41FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Household Recode,MWHR41SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Household Recode,MWHR41SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Individual Recode,MWIR41.ZIP,Hierarchical
"Malawi DHS-IV, Standard DHS, 2000",Individual Recode,MWIR41DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Individual Recode,MWIR41FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Individual Recode,MWIR41SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Individual Recode,MWIR41SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Men's Recode,MWMR41.ZIP,Hierarchical
"Malawi DHS-IV, Standard DHS, 2000",Men's Recode,MWMR41DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Men's Recode,MWMR41FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Men's Recode,MWMR41SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Men's Recode,MWMR41SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2000",Wealth Index,MWWI42.ZIP,Hierarchical
"Malawi DHS-IV, Standard DHS, 2000",Wealth Index,MWWI42DT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2000",Wealth Index,MWWI42FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2000",Wealth Index,MWWI42SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2000",Wealth Index,MWWI42SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2004",Births Recode,MWBR4DDT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2004",Births Recode,MWBR4DFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2004",Births Recode,MWBR4DSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2004",Births Recode,MWBR4DSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2004",Children's Recode,MWKR4DDT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2004",Children's Recode,MWKR4DFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2004",Children's Recode,MWKR4DSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2004",Children's Recode,MWKR4DSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2004",Couples' Recode,MWCR4DDT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2004",Couples' Recode,MWCR4DFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2004",Couples' Recode,MWCR4DSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2004",Couples' Recode,MWCR4DSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2004",Height and Weight Scores - WHO Child Growth Standards,MWHW4C.ZIP,Hierarchical
"Malawi DHS-IV, Standard DHS, 2004",Height and Weight Scores - WHO Child Growth Standards,MWHW4CDT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2004",Height and Weight Scores - WHO Child Growth Standards,MWHW4CFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2004",Height and Weight Scores - WHO Child Growth Standards,MWHW4CSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2004",Height and Weight Scores - WHO Child Growth Standards,MWHW4CSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2004",Household Member Recode,MWPR4DDT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2004",Household Member Recode,MWPR4DFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2004",Household Member Recode,MWPR4DSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2004",Household Member Recode,MWPR4DSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2004",Household Recode,MWHR4DDT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2004",Household Recode,MWHR4DFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2004",Household Recode,MWHR4DSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2004",Household Recode,MWHR4DSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2004",Individual Recode,MWIR4D.ZIP,Hierarchical
"Malawi DHS-IV, Standard DHS, 2004",Individual Recode,MWIR4DDT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2004",Individual Recode,MWIR4DFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2004",Individual Recode,MWIR4DSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2004",Individual Recode,MWIR4DSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-IV, Standard DHS, 2004",Men's Recode,MWMR4D.ZIP,Hierarchical
"Malawi DHS-IV, Standard DHS, 2004",Men's Recode,MWMR4DDT.ZIP,Stata dataset (.dta)
"Malawi DHS-IV, Standard DHS, 2004",Men's Recode,MWMR4DFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-IV, Standard DHS, 2004",Men's Recode,MWMR4DSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-IV, Standard DHS, 2004",Men's Recode,MWMR4DSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, MIS, 2012",Children's Recode,MWKR6HDT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, MIS, 2012",Children's Recode,MWKR6HFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, MIS, 2012",Children's Recode,MWKR6HSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, MIS, 2012",Children's Recode,MWKR6HSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, MIS, 2012",Household Member Recode,MWPR6HDT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, MIS, 2012",Household Member Recode,MWPR6HFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, MIS, 2012",Household Member Recode,MWPR6HSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, MIS, 2012",Household Member Recode,MWPR6HSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, MIS, 2012",Household Recode,MWHR6HDT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, MIS, 2012",Household Recode,MWHR6HFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, MIS, 2012",Household Recode,MWHR6HSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, MIS, 2012",Household Recode,MWHR6HSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, MIS, 2012",Individual Recode,MWIR6H.ZIP,Hierarchical
"Malawi DHS-VI, MIS, 2012",Individual Recode,MWIR6HDT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, MIS, 2012",Individual Recode,MWIR6HFL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, MIS, 2012",Individual Recode,MWIR6HSD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, MIS, 2012",Individual Recode,MWIR6HSV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, Standard DHS, 2010",Births Recode,MWBR61DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, Standard DHS, 2010",Births Recode,MWBR61FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, Standard DHS, 2010",Births Recode,MWBR61SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, Standard DHS, 2010",Births Recode,MWBR61SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, Standard DHS, 2010",Children's Recode,MWKR61DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, Standard DHS, 2010",Children's Recode,MWKR61FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, Standard DHS, 2010",Children's Recode,MWKR61SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, Standard DHS, 2010",Children's Recode,MWKR61SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, Standard DHS, 2010",Couples' Recode,MWCR61DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, Standard DHS, 2010",Couples' Recode,MWCR61FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, Standard DHS, 2010",Couples' Recode,MWCR61SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, Standard DHS, 2010",Couples' Recode,MWCR61SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, Standard DHS, 2010",Household Member Recode,MWPR61DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, Standard DHS, 2010",Household Member Recode,MWPR61FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, Standard DHS, 2010",Household Member Recode,MWPR61SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, Standard DHS, 2010",Household Member Recode,MWPR61SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, Standard DHS, 2010",Household Recode,MWHR61DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, Standard DHS, 2010",Household Recode,MWHR61FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, Standard DHS, 2010",Household Recode,MWHR61SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, Standard DHS, 2010",Household Recode,MWHR61SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, Standard DHS, 2010",Individual Recode,MWIR61.ZIP,Hierarchical
"Malawi DHS-VI, Standard DHS, 2010",Individual Recode,MWIR61DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, Standard DHS, 2010",Individual Recode,MWIR61FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, Standard DHS, 2010",Individual Recode,MWIR61SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, Standard DHS, 2010",Individual Recode,MWIR61SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VI, Standard DHS, 2010",Men's Recode,MWMR61.ZIP,Hierarchical
"Malawi DHS-VI, Standard DHS, 2010",Men's Recode,MWMR61DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VI, Standard DHS, 2010",Men's Recode,MWMR61FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VI, Standard DHS, 2010",Men's Recode,MWMR61SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VI, Standard DHS, 2010",Men's Recode,MWMR61SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VII, MIS, 2014",Children's Recode,MWKR71DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VII, MIS, 2014",Children's Recode,MWKR71FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VII, MIS, 2014",Children's Recode,MWKR71SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VII, MIS, 2014",Children's Recode,MWKR71SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VII, MIS, 2014",Household Member Recode,MWPR71DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VII, MIS, 2014",Household Member Recode,MWPR71FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VII, MIS, 2014",Household Member Recode,MWPR71SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VII, MIS, 2014",Household Member Recode,MWPR71SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VII, MIS, 2014",Household Recode,MWHR71DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VII, MIS, 2014",Household Recode,MWHR71FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VII, MIS, 2014",Household Recode,MWHR71SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VII, MIS, 2014",Household Recode,MWHR71SV.ZIP,SPSS dataset (.sav)
"Malawi DHS-VII, MIS, 2014",Individual Recode,MWIR71.ZIP,Hierarchical
"Malawi DHS-VII, MIS, 2014",Individual Recode,MWIR71DT.ZIP,Stata dataset (.dta)
"Malawi DHS-VII, MIS, 2014",Individual Recode,MWIR71FL.ZIP,Flat ASCII data (.dat)
"Malawi DHS-VII, MIS, 2014",Individual Recode,MWIR71SD.ZIP,SAS dataset (.sas7bdat)
"Malawi DHS-VII, MIS, 2014",Individual Recode,MWIR71SV.ZIP,SPSS dataset (.sav)
"Maldives DHS-V, Standard DHS, 2009",Births Recode,MVBR51DT.ZIP,Stata dataset (.dta)
"Maldives DHS-V, Standard DHS, 2009",Births Recode,MVBR51FL.ZIP,Flat ASCII data (.dat)
"Maldives DHS-V, Standard DHS, 2009",Births Recode,MVBR51SD.ZIP,SAS dataset (.sas7bdat)
"Maldives DHS-V, Standard DHS, 2009",Births Recode,MVBR51SV.ZIP,SPSS dataset (.sav)
"Maldives DHS-V, Standard DHS, 2009",Children's Recode,MVKR51DT.ZIP,Stata dataset (.dta)
"Maldives DHS-V, Standard DHS, 2009",Children's Recode,MVKR51FL.ZIP,Flat ASCII data (.dat)
"Maldives DHS-V, Standard DHS, 2009",Children's Recode,MVKR51SD.ZIP,SAS dataset (.sas7bdat)
"Maldives DHS-V, Standard DHS, 2009",Children's Recode,MVKR51SV.ZIP,SPSS dataset (.sav)
"Maldives DHS-V, Standard DHS, 2009",Couples' Recode,MVCR51DT.ZIP,Stata dataset (.dta)
"Maldives DHS-V, Standard DHS, 2009",Couples' Recode,MVCR51FL.ZIP,Flat ASCII data (.dat)
"Maldives DHS-V, Standard DHS, 2009",Couples' Recode,MVCR51SD.ZIP,SAS dataset (.sas7bdat)
"Maldives DHS-V, Standard DHS, 2009",Couples' Recode,MVCR51SV.ZIP,SPSS dataset (.sav)
"Maldives DHS-V, Standard DHS, 2009",Household Member Recode,MVPR51DT.ZIP,Stata dataset (.dta)
"Maldives DHS-V, Standard DHS, 2009",Household Member Recode,MVPR51FL.ZIP,Flat ASCII data (.dat)
"Maldives DHS-V, Standard DHS, 2009",Household Member Recode,MVPR51SD.ZIP,SAS dataset (.sas7bdat)
"Maldives DHS-V, Standard DHS, 2009",Household Member Recode,MVPR51SV.ZIP,SPSS dataset (.sav)
"Maldives DHS-V, Standard DHS, 2009",Household Recode,MVHR51DT.ZIP,Stata dataset (.dta)
"Maldives DHS-V, Standard DHS, 2009",Household Recode,MVHR51FL.ZIP,Flat ASCII data (.dat)
"Maldives DHS-V, Standard DHS, 2009",Household Recode,MVHR51SD.ZIP,SAS dataset (.sas7bdat)
"Maldives DHS-V, Standard DHS, 2009",Household Recode,MVHR51SV.ZIP,SPSS dataset (.sav)
"Maldives DHS-V, Standard DHS, 2009",Individual Recode,MVIR51.ZIP,Hierarchical
"Maldives DHS-V, Standard DHS, 2009",Individual Recode,MVIR51DT.ZIP,Stata dataset (.dta)
